id,SIREN,ANNEE_CREATION,target_delta_1st_round,NAME,TAGLINE,ZIPCODE,HQ REGION,HQ COUNTRY,HQ CITY,TEAM (EDITORIAL),target_total_funding,fundoing_new,LAST FUNDING,LAST FUNDING DATE,FIRST FUNDING DATE,B2B/B2C,REVENUE MODEL,10_launch_year,11_industry_simplified,INDUSTRIES,SUB INDUSTRIES,DELIVERY METHOD,GROWTH STAGE,VALUATION (EUR),VALUATION DATE,target_rounds,FOUNDERS,0_founders_number,6_was_1_change_founders,FOUNDERS STATUSES,5_has_female,5_bis_mixte?,FOUNDERS GENDERS,FOUNDERS ACADEMIC BACKGROUND,FOUNDERS YEARS OF EDUCATION,4_phd_founder,FOUNDERS HAS A PHD,7_MBA,FOUNDERS HAS A MBA,FOUNDERS HIGHEST DEGREE YEAR,FOUNDERS UNIVERSITIES,FOUNDERS COMPANY EXPERIENCE,FOUNDERS LINKEDIN,FOUNDERS - TOP 25 PAST FOUNDERS,FOUNDERS - TOP 25 UNIVERSITIES,FOUNDERS EXPERIENCE,FOUNDERS FOUNDED COMPANIES TOTAL FUNDING,FOUNDERS IS SERIAL,3_one_founder_serial,3_one_founder_was_serial_at_creation,IS FOUNDERS FIRST COMPANY,LISTS,PRIVATE LISTS,COMPANY STATUS,ALL TAGS,FOUNDERS ESTIMATED AGE,FOUNDERS POSITION,CEO,CEO SINCE,2_ceo_profile,8_age_moyen,CEO ESTIMATED AGE,CEO ACADEMIC BACKGROUND,1_ceo_serial,NUMBER OF ALUMNI FOUNDERS THAT RAISED > 10M,NUMBER OF ALUMNI EUROPEAN FOUNDERS THAT RAISED > 10M,TECHNOLOGIES
1811724,879295277,15/11/2019,3,G Lyte,"Developing a new generation of ultra-stable, high-efficiency electrolytes that significantly increase the lifetime of photovoltaic modules",80000,Europe,France,Amiens,"Franck Barath (CEO,Co-Founder)",0.46,0.46,0.46,mar/2020,Mar-20,consumer,manufacturing,2019,énergie,energy,clean energy;energy efficiency,,seed stage,1840000-2760000,mar/2020,1,Franck Barath,1,0,current,0,0,male,engineer,8+,0,no,0,no,2011,"Grenoble Ecole de Management,Université de Strasbourg,Université de Strasbourg,Cornell University","startup,consulting",10,no,yes,46,CEO,Franck Barath,#N/A,1,no;no,engineer,46,"Grenoble Ecole de Management,Université de Strasbourg,Université de Strasbourg,Cornell University",no,46,CEO,Franck Barath,2019,engineer,46,46,"Grenoble Ecole de Management,Université de Strasbourg,Université de Strasbourg,Cornell University",0,,,
1742383,838187318,6/3/2018,3,AgenT,Develops the first blood diagnosis to detect Alzheimeryears before the onset of the irreversible symptoms,75013,Europe,France,Paris,,0.45,0.45,,jan/2020,Jul-18,business,,2018,santé,health,biotechnology,,late growth stage,1781818-2672727,jul/2018,2,Baptiste Billoir;Jerôme Braudeau,2,0,current;current,0,0,male;male,business school;university,5;8,1,no;yes,0,no;no,2015;2008,HEC;Université de Paris,"consulting,corporate;research",1;12,no;no,yes;yes,30;35,CFO;CEO,Jerôme Baudeau,#N/A,0,yes,university,35,Université de Paris,no,30;35,CFO;CEO,Jerôme Baudeau,2016,university,35,35,Université de Paris,0,,,deep tech;machine learning;artificial intelligence
970186,533575031,27/6/2011,55,GLOphotonics,Manufacturing solutions in the fields of machine tools and laser technology,87000,Europe,France,Limoges,"Jérôme Alibert (CEO);Fetah Benabid (Board Member,Co-Founder,CSO)",0.44,0.44,,jan/2020,Feb-16,business,manufacturing,2011,électronique,semiconductors,,,seed stage,,,3,Fetah Benabid,1,0,current,0,0,male,university,8+,1,yes,0,no,#N/A,#N/A,research,#N/A,no,yes,#N/A,co-founder,Jérôme Alibert,#N/A,0,yes;yes,#N/A,#N/A,#N/A,#N/A,#N/A,co-founder,Jérôme Alibert,2013,#N/A,#N/A,#N/A,#N/A,#N/A,,,
1464697,534452768,1/9/2011,40,In’Oya,Skin care for black and brown skin - IN'OYA,13120,Europe,France,Gardanne,Abd Haq Bengeloune (CEO),0.43,0.43,0.43,jan/2015,Jan-15,,,2011,santé,health,,,seed stage,1720000-2580000,jan/2015,1,Abd Haq Bengeloune,1,0,current,0,0,male,engineer,4,0,no,0,no,2004,Ecole nationale d'ingénieur de Brest,corporate,3,no,yes,35,CEO,Abd Haq Bengeloune,#N/A,0,yes,engineer,35,Ecole nationale d'ingénieur de Brest,no,35,CEO,Abd Haq Bengeloune,2011,engineer,35,35,Ecole nationale d'ingénieur de Brest,0,,,
1470706,809229750,22/1/2015,44,MirSense,Industrial Quantum Cascade Laser (QCL) solutions and QCL-based spectrometer modules for Industrial & Defence applications,91120,Europe,France,Palaiseau,"Mathieu Carras (CEO,Co-Founder)",0.43,0.43,0.43,oct/2018,Oct-18,business,manufacturing,2015,électronique,semiconductors,,,early growth stage,,,1,Mathieu Carras,1,0,current,0,0,male,engineer,8+,1,yes,0,no,2005,Ecole centrale de Paris/Université de Diderot,corporate,9,no,yes,40,CEO,Mathieu Carras,#N/A,0,yes,engineer,40,Ecole centrale de Paris/Université de Diderot,no,40,CEO,Mathieu Carras,2015,engineer,40,40,Ecole centrale de Paris/Université de Diderot,0,,,hardware
970399,790747406,10/12/2012,61,InSimo,Simulation software for surgical training and education,,Europe,France,Strasbourg,"Stephane Cotin (Co-Founder,Advisor)",0.41,0.41,0.41,feb/2018,Feb-18,business,saas,2013,santé,health;education,health platform,,early growth stage,,,1,Stephane Cotin;Jeremie Allard;Pierre-Jean Bensoussan,3,0,current;current;current,0,0,male;male;male,university;engineer;engineer,8+;5;3,1,yes;yes;no,0,no;no;no,1997;2013;2013,"Université de Bourgogne, Université Nice-Sophia Antipolis;university of New Orleans, INP Grenoble;National School of Computer Science and Applied Mathematicsof Grenoble",research; research;corporate,8;7;8,no;no;no,yes;yes;yes,45;40;38,Co-founder;CTO;CEO,Pierre-Jean Benssoussan,#N/A,0,yes,engineer,38,"university of New Orleans, INP Grenoble;National School of Computer Science and Applied Mathematicsof Grenoble",no,45;40;38,Co-founder;CTO;CEO,Pierre-Jean Benssoussan,2019,engineer,38,38,"university of New Orleans, INP Grenoble;National School of Computer Science and Applied Mathematicsof Grenoble",0,,,
1617050,802824409,11/6/2014,56,ProGeLife,Development of drugs for the treatment of rare genetic aging diseases,13001,Europe,France,Marseille,Frederic Beneton (CEO),0.4,0.4,0.4,mar/2019,Mar-19,business,manufacturing,2014,santé,health,,,early growth stage,1600000-2400000,mar/2019,1,Pierre Cau;Nicolas Lévy,2,0,current;current;,0,0,male;male,"university,university",8+;8+,1,yes;yes,0,no;no,1987;#N/A,Aix-Marseille Université;Aix-Marseille Université,research; research,40;40,no;no,yes;yes,65;65,"co-founder,co-founder",Frédéric Beneton,#N/A,0,yes;yes;yes,engineer,40,"Ecole Polytechnique,Société rancaise des analystes financiers,Aix-Marseille université",yes,65;65,"co-founder,co-founder",Frédéric Beneton,2019,engineer,40,40,"Ecole Polytechnique,Société rancaise des analystes financiers,Aix-Marseille université",1,,,deep tech
866139,812620433,radiée,#VALUE!,Regaind,Sort your photos automatically,,Europe,France,Paris,"Arnaud Laurenty (CEO,Co-Founder);Guillaume Seguin (CTO,Co-Founder);Guillaume Tartavel (R&D in Image Processing)",0.4,0.4,,sep/2017,Jan-16,business,saas,2015,numérique,media;enterprise software,content production,saas/webapp,seed stage,1600000-2400000,jan/2016,2,Arnaud Laurenty;Guillaume Seguin,2,1,past;current,0,0,male;male,engineer;engineer,5+;8+,1,no;yes,0,no;no,2009;2016,"École Polytechnique,Columbia,Lycee Sainte Genevieve, Ecole des Ponts et Chaussés;Ecole Normale Supérieure",corporate;research,5;5,no;no,yes;yes,38;33,CEO;CTO,Arnaud Laurentry,#N/A,0,yes;yes,engineer,38,"École Polytechnique,Columbia,Lycee Sainte Genevieve, Ecole des Ponts et Chaussés",no,38;33,CEO;CTO,Arnaud Laurentry,2015,engineer,38,38,"École Polytechnique,Columbia,Lycee Sainte Genevieve, Ecole des Ponts et Chaussés",0,,,deep tech;machine learning;artificial intelligence
885585,800072043,27/1/2014,#NUM!,Nixys,Medical device for anaesthetic,93230,Europe,France,Romainville,,0.4,0.4,0.4,nov/2016,Aug-13,business,manufacturing,2014,santé,health,medical devices,,seed stage,1600000-2400000,nov/2016,2,Jean Camille Lavaux,1,0,current,0,0,male,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,corporate,4,no,yes,35,CEO,Jean-Camille Lavaux,#N/A,0,yes;yes,#N/A,35,#N/A,no,35,CEO,Jean-Camille Lavaux,2014,#N/A,35,35,#N/A,0,,,deep tech;iot internetofthings
923458,821549755,8/7/2016,13,Vaxinano,Developing innovative subunit vaccines against parasites of livestock,,Europe,France,Lille,Boris Molle (Managing Director),0.4,0.4,0.4,sep/2017,Sep-17,business,manufacturing,2016,santé,health,biotechnology,,seed stage,1600000-2400000,sep/2017,1,Vincent Lemonnier,1,0,current,0,0,male,business school,5+,0,no,1,yes,2002,"EDHEC,HEC",Consulting,19,yes,no,48,CEO,Vincent Lemonnier,#N/A,0,yes,business school,48,"EDHEC,HEC",yes,48,CEO,Vincent Lemonnier,2016,business,48,48,"EDHEC,HEC",1,,,
1470794,797465457,23/7/2013,34,Phenocell,"A research-based biotechnology company specialized in the creation, production, and commercialization of cellular models for research and drug discovery",06130,Europe,France,Grasse,Brigitte Onteniente (CEO),0.38,0.38,0.38,jun/2016,Jun-16,business,manufacturing,2013,santé,health,biotechnology,,seed stage,,,1,Brigitte Oteniente,1,0,current,1,1,female,university,8+,1,yes,0,no,1997,"Hec,Universityof Montpeller, University de Nice, University de Bordeaux","corporate,research",8,no,yes,45,Ceo,Brigitte Oteniente,#N/A,1,no,university,45,"Hec,Universityof Montpeller, University de Nice, University de Bordeaux",no,45,Ceo,Brigitte Oteniente,2013,university,45,45,"Hec,Universityof Montpeller, University de Nice, University de Bordeaux",0,,,
885328,800455362,1/2/2014,33,Bgene Genetics,Customised genomic engineering solutions for laboratories,38000,Europe,France,Grenoble,Marie-Gabrielle Jouan (CEO),0.36,0.36,0.36,nov/2016,Nov-16,business,,2014,santé,health,biotechnology;medical devices,,early growth stage,1452000-2178000,nov/2016,1,Caroline Ranquet;Marie-Gabrielle Jouan;Alexia Chandor-Proust,3,0,current;current;current,1,1,female;female;female,university;university;university,8+;8+;8+,1,yes;yes;yes,0,no;no;no,2000;2008;2008,"Université Joseph Fourier;Université Joseph Fourier;Université René Descartes,université Jospeh Fourrier",research; research;research,7;9;7,no;no;no,yes;yes;yes,36;36;36,"co-founder,CEO;COO",Marie-Gabrielle Jouan,#N/A,0,yes,university,36,Université Jospeh Fourrier,no,36;36;36,"co-founder,CEO;COO",Marie-Gabrielle Jouan,2012,university,36,36,Université Jospeh Fourrier,0,,,
1478456,807657747,10/10/2014,44,Feroscan,Feroscan specializes in the development of first-in-class personalized cytotoxics with a unique and innovative mode of action,75005,Europe,France,Paris,Franck Michoux;Gerard Jaouen;Siden Top;Franck Pradier (CEO),0.35,0.35,0.1,may/2019,Jul-18,business,,2014,vide,,,,seed stage,1412000-2118000,jul/2018,2,Franck Michoux;Gerard Jaouen;Siden Top,3,0,current;current;current,0,0,male;male;male,university;engineer;university,8+;8+;8+,1,yes;yes;yes,0,no;no;no,#N/A;#N/A;#N/A,#N/A;#N/A;#N/A,research;research;research,9;6;6,yes;no;no,yes;yes;yes,#N/A,"co-founde,co-founder,co-founder",Franck Pradier,#N/A,0,yes;yes;yes,#N/A,#N/A,#N/A,#N/A,#N/A,"co-founde,co-founder,co-founder",Franck Pradier,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,,
1653849,821168119,23/5/2016,34,ANAPIX Medical,"Real-time skin imaging for dermatologists, healthcare professionals and the general public",13590,Europe,France,Meyreuil,"Claude Toledano (Partner,Co-Founder)",0.35,0.35,0.35,apr/2019,Apr-19,business,,2016,santé,health,,,seed stage,1408000-2112000,apr/2019,1,Claude Toledano;Bernard Fertil,2,1,past;current,0,0,male;male,université;university,5;8+,1,no;yes,0,no;no,#N/A;1984,Aix Marseille Université;#N/A,corporate;research,6;9,no;no,yes;yes,45;65,"co-founder,CEO",Bernard Fertil,#N/A,0,yes;yes;yes,university,65,#N/A,no,45;65,"co-founder,CEO",Bernard Fertil,2014,university,65,65,#N/A,0,,,computer vision;deep tech
894866,812745628,27/7/2015,#NUM!,Lytid,"Developing, manufacturing and commercializing terahertz technologies for scientific and industrial applications",75013,Europe,France,Paris,Jean-Charles ROCHE (Co-Founder);Pierre Gellie (Co-Founder),0.34,0.34,0.34,oct/2018,Jul-15,business,manufacturing,2015,électronique,semiconductors,,,seed stage,,,2,Jean-Charles ROCHE;Pierre Gellie,2,0,current;current,0,0,male;male,engineer;university,5;8+,1,no;yes,0,no;no,2013;2008,"HEC Paris,Ecole Nationale Supérieure de Géologie,Luleå University of Technology;Université Paris Diderot,HEC Paris,Ecole Centrale Paris,Université Pierre et Marie Curie (Paris VI)",corporate;startup,6;7,no;no,yes;yes,37;37,"co-founder,CEO",Pierre Gellie,#N/A,0,yes;yes,university,35,";Université Paris Diderot,HEC Paris,Ecole Centrale Paris,Université Pierre et Marie Curie (Paris VI)",no,37;37,"co-founder,CEO",Pierre Gellie,2015,university,35,35,";Université Paris Diderot,HEC Paris,Ecole Centrale Paris,Université Pierre et Marie Curie (Paris VI)",0,,,hardware;deep tech;quantum technologies
1481080,811263235,1/5/2015,8,SmartPixels,Connected experiences based on video-mapping,75009,Europe,France,Paris,"Julien Berta (CEO);Jeremy Verdo (Co-Founder,CMO)",0.34,0.34,0.34,jan/2016,Jan-16,consumer,,2015,autres,fashion,,,early growth stage,1360000-2040000,jan/2016,1,Julien Berta;Jeremy Verdo,2,0,current;current,0,0,male;male,engineer;business school,5+;5+,0,no;no,0,no;no,1997;2015,"Telecom Physique Strasbourg,Université Louis Pasteur,Telecom Paris;HEC Paris,Polytechnique",research;startup,5;5,no;yes,yes;no,45;30,CEO;CMO,Julien Berta,#N/A,0,yes;yes,engineer,45,"Telecom Physique Strasbourg,Université Louis Pasteur,Telecom Paris",no,45;30,CEO;CMO,Julien Berta,2015,engineer,45,45,"Telecom Physique Strasbourg,Université Louis Pasteur,Telecom Paris",0,,,augmented reality;deep tech
1742618,813872025,29/9/2015,36,SCALINX,Designing state-of-the-art analog and mixed-signal integrated circuits and intellectual property blocks,75013,Europe,France,Paris,Hussein Fakhoury (CEO),0.31,0.31,0.31,oct/2018,Oct-18,business,manufacturing,2015,électronique,semiconductors,,,early growth stage,,,1,Hussein Fakhoury,1,0,current,0,0,male,engineer,8+,1,yes,0,no,2004,"Université de Bordeaux,ESIEE Paris,Telecom Paristech",corporate,11,no,yes,45,CEO,Hussein Fakhoury,#N/A,1,yes;no,engineer,45,"Université de Bordeaux,ESIEE Paris,Telecom Paristech",no,45,CEO,Hussein Fakhoury,2015,engineer,45,45,"Université de Bordeaux,ESIEE Paris,Telecom Paristech",0,,,
970334,753232719,6/8/2012,67,ImmuSmol SAS (traded as Explicyte Immuno-Oncology),Developer of small molecule antibodies,33000,Europe,France,Bordeaux,Alban Bessede (CEO),0.31,0.31,0.31,apr/2018,Apr-18,business,manufacturing,2012,santé,health,,,seed stage,,,1,Alban Bessede,1,0,current,0,0,male,university,8+,1,yes,0,no,2011,"University of Perugia,University of Bordeaux",research,8,no,yes,38,CEO,Alban Bessede,#N/A,0,yes,university,38,"University of Perugia,University of Bordeaux",no,38,CEO,Alban Bessede,2012,university,38,38,"University of Perugia,University of Bordeaux",0,,,
917752,808123582,13/11/2014,31,Voxaya,"Developed a 3D micro-analysis software able to explore the inner structure of material samples, without destroying them",34000,Europe,France,Montpellier,"Vanessa Hebert (Co-Founder);Olivier Rodriguez (CEO,Co-Founder)",0.3,0.3,0.3,jul/2017,Jul-17,business,saas,2014,numérique,enterprise software,,,seed stage,1200000-1800000,jul/2017,1,Vanessa Hebert;Olivier Rodriguez,2,0,current;current,1,2,female;male,engineer;university,8+;8+,1,yes;yes,0,no;no,#N/A;#N/A,"ENSEGID,Université des Sxiences et Techniques du Languedoc;Université de Montpellier",research;research,6;6,no;no,yes;yes,35;40,"co-founder,CEO",Olivier Rodriguez,#N/A,0,yes,university,40,Université de Montpellier,no,35;40,"co-founder,CEO",Olivier Rodriguez,2014,university,40,40,Université de Montpellier,0,,,deep tech;3d technology
969057,799960034,28/1/2014,25,Amoneta Diagnostics SAS,Develops innovative biomarkers for the development of diagnostics in the field of neurological diseases,68330,Europe,France,Huningue,HUSEYIN FIRAT (CEO),0.25,0.25,0.25,mar/2016,Mar-16,business,manufacturing,2014,santé,health,medical devices,,seed stage,,,1,Husseyin Firat,1,0,current,0,0,male,university,8+,1,yes,0,no,#N/A,Institut Pasteur,research,#N/A,yes,yes,55,"CEO,CSO",Husseyin Firat,#N/A,0,yes;yes,university,55,Institut Pasteur,yes,55,"CEO,CSO",Husseyin Firat,#N/A,university,55,55,Institut Pasteur,1,,,
894875,804055994,8/8/2014,16,Neuradom,A digital platform that combines teleconsultation and prescription of self-rehabilitation exercises,75007,Europe,France,Paris,Pr Gilles Kemoun (Co-Founder),0.21,0.21,0.05,nov/2019,Jan-16,business;consumer,saas,2014,santé,health,health platform,,seed stage,,,4,Pr Gilles Kemoun;Yann Jaudouin,2,1,current;past,0,0,male;male,university;business school,8+;5+,1,yes;no,1,no;yes,2002;2008,"Faculté de Médecine Lille,Faculté de Paris,Université de Bourgogne,Université d'Amiens,Université Victor Segalen;ESTA,Web university",corporate;corporate,22;13,no;no,yes;yes,50;45,co-founder;co-founder,Magali Mudet,#N/A,0,yes,university,45,Université Panthéon Assas,no,50;45,co-founder;co-founder,Magali Mudet,2018,university,45,45,Université Panthéon Assas,0,,,deep tech;augmented reality;hardware
235434,809676745,12/1/2015,#NUM!,Sensewaves,The product transforms sensor data to business-ready data by providing energy utilities with the tools to auto-detect and analyse the consumption patterns and habits of their customers (end users).,75018,Europe,France,Paris,"Fivos Maniatakos (CEO,Co-Founder);Côme Maestracci (CTO,Co-Founder)",0.18,0.18,0.18,jul/2017,Jul-14,business,manufacturing;saas,2015,énergie,energy,energy efficiency,saas/webapp,seed stage,727272-1090909,jul/2017,5,Fivos Maniatakos;Côme Maestracci;Tommaso Bianco,3,1,current;current;past,0,0,male;male;male,university;university;university,8+;5;8+,1,yes;no;yes,0,no;no;no,2012;2010;2012,"NTUA,UMPC,Pierre and Marie Curie University;University of California,Concordia University,Ecole centrale d'electonique;Université Pierre et Marie Curie",research; research;research,5;5;#N/A,no;no;no,yes;yes;yes,40;35;40,CEO;CTO;co-founder,Fivos Maniatakos,#N/A,0,yes;yes,university,40,"NTUA,UMPC,Pierre and Marie Curie University",no,40;35;40,CEO;CTO;co-founder,Fivos Maniatakos,2013,university,40,40,"NTUA,UMPC,Pierre and Marie Curie University",0,,,big data;deep tech;machine learning;recognition technology;iot internetofthings;artificial intelligence
971026,799584453,20/12/2013,33,Polygon Physics SAS,POLYGON PHYSICS - Custom solutions for charged particle beams,38240,Europe,France,Meylan,,0.18,0.18,0.18,oct/2016,Oct-16,business,manufacturing,2013,énergie,energy,energy efficiency,,seed stage,,,1,Pascal Sortais,1,0,current,0,0,male,university,8+,1,yes,0,no,1985,Université Claude Bernard Lyon 1; Université Joseph Fourrier,research,30,no,yes,60,CEO,Pascal Sortais,#N/A,0,yes;yes;yes,university,60,Université Claude Bernard Lyon 1; Université Joseph Fourrier,no,60,CEO,Pascal Sortais,2014,university,60,60,Université Claude Bernard Lyon 1; Université Joseph Fourrier,0,,,
969581,799066618,6/12/2013,39,E-PHY-SCIENCE,E-PHY-SCIENCE is a service company specialized in In-vivo and In-vitro electrophysiological assays,06410,Europe,France,Biot,Melissa Farinelli (CEO),0.16,0.16,0.16,apr/2017,Apr-17,business,,2013,autres,education,,,seed stage,,,1,Melissa Farinelli,1,0,current,1,1,female,university,8+,1,yes,0,no,2009,"Université de Nice,ETH Zurich",research,2,no,yes,38,CEO,Melissa Farinelli,#N/A,0,yes,university,38,"Université de Nice,ETH Zurich",no,38,CEO,Melissa Farinelli,2014,university,38,38,"Université de Nice,ETH Zurich",0,,,
919643,814614376,1/11/2015,20,Gwagenn,Electromagnetism applied for civil and military purposes,35400,Europe,France,Saint-Malo,Jean-François Legendre,0.15,0.15,0.15,jul/2017,Jul-17,business,,2015,numérique,security,public safety,,seed stage,600000-900000,jul/2017,1,Jean-François Legendre,1,0,current,0,0,male,mixte,8+,1,yes,0,no,1995,Institut national des sciences appliquées de Rennes;Université de Rennes I,corporate,25,yes,no,48,CEO,Jean-Francois Legendre,#N/A,0,yes,mixte,48,Institut national des sciences appliquées de Rennes;Université de Rennes I,no,48,CEO,Jean-Francois Legendre,2015,mixte,48,48,Institut national des sciences appliquées de Rennes;Université de Rennes I,0,,,
1710681,833716137,28/11/2017,6,BioMathematica,We decipher the human microbial world using mathematics and we make it easy for you,20000,Europe,France,Ajaccio,Ghjuvan Micaelu Grimaud (CEO),0.14,0.14,0.14,jun/2018,Jun-18,business,,2017,santé,health,,,seed stage,545454-818181,jun/2018,1,Ghjuvan Micaelu Grimaud;Jean Sebastien Forcioli,2,0,current;current,0,0,male;male,université/business school,8+;5,1,yes;no,0,no;no,2016;2014,"Université de Corse Pascal Paoli,Université de la Méditérranée,Université Sophia;SKEMA",research;corporate,5;1,no;no,yes;yes,30;30,CEO;CBO,Ghjuvan Micaelu Grimaud,#N/A,1,no,university,30,"Université de Corse Pascal Paoli,Université de la Méditérranée,Université Sophia",no,30;30,CEO;CBO,Ghjuvan Micaelu Grimaud,2018,university,30,30,"Université de Corse Pascal Paoli,Université de la Méditérranée,Université Sophia",0,,,
